,statistic,date,fertiliser_type,unit,value,month_year,month,year
813,Fertiliser Price,1982-10-01,Compound 24-2.2-4.5,Euro per Tonne,,1982-10,10,1982
814,Fertiliser Price,1982-10-01,Compound 19-0-15,Euro per Tonne,,1982-10,10,1982
815,Fertiliser Price,1982-10-01,Compound 25-4-0,Euro per Tonne,,1982-10,10,1982
816,Fertiliser Price,1982-11-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,154.0,1982-11,11,1982
817,Fertiliser Price,1982-11-01,Urea (46% N),Euro per Tonne,195.0,1982-11,11,1982
818,Fertiliser Price,1982-11-01,Granular Superphosphate (16% P),Euro per Tonne,234.0,1982-11,11,1982
819,Fertiliser Price,1982-11-01,Muriate of Potash (50% K),Euro per Tonne,149.0,1982-11,11,1982
820,Fertiliser Price,1982-11-01,Compound 0-10-20,Euro per Tonne,166.0,1982-11,11,1982
821,Fertiliser Price,1982-11-01,Compound 0-7-30,Euro per Tonne,164.0,1982-11,11,1982
822,Fertiliser Price,1982-11-01,Compound 7-6-17,Euro per Tonne,218.0,1982-11,11,1982
823,Fertiliser Price,1982-11-01,Compound 10-10-20,Euro per Tonne,206.0,1982-11,11,1982
824,Fertiliser Price,1982-11-01,Compound 14-7-14,Euro per Tonne,193.0,1982-11,11,1982
825,Fertiliser Price,1982-11-01,Compound 18-6-12,Euro per Tonne,193.0,1982-11,11,1982
826,Fertiliser Price,1982-11-01,Compound 24-2.5-10,Euro per Tonne,197.0,1982-11,11,1982
827,Fertiliser Price,1982-11-01,Compound 27-2.5-5,Euro per Tonne,195.0,1982-11,11,1982
828,Fertiliser Price,1982-11-01,Sulphate of Potash (42% K),Euro per Tonne,,1982-11,11,1982
829,Fertiliser Price,1982-11-01,Compound 8-5-18,Euro per Tonne,,1982-11,11,1982
830,Fertiliser Price,1982-11-01,Compound 20-4-10,Euro per Tonne,,1982-11,11,1982
831,Fertiliser Price,1982-11-01,Sulphate of Ammonia (21%),Euro per Tonne,,1982-11,11,1982
832,Fertiliser Price,1982-11-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1982-11,11,1982
833,Fertiliser Price,1982-11-01,Compound 10-5-25,Euro per Tonne,,1982-11,11,1982
834,Fertiliser Price,1982-11-01,Compound 13-6-20,Euro per Tonne,,1982-11,11,1982
835,Fertiliser Price,1982-11-01,Compound 15-3-20,Euro per Tonne,,1982-11,11,1982
836,Fertiliser Price,1982-11-01,Compound 24-2.2-10,Euro per Tonne,,1982-11,11,1982
837,Fertiliser Price,1982-11-01,Compound 24-2.2-4.5,Euro per Tonne,,1982-11,11,1982
838,Fertiliser Price,1982-11-01,Compound 19-0-15,Euro per Tonne,,1982-11,11,1982
839,Fertiliser Price,1982-11-01,Compound 25-4-0,Euro per Tonne,,1982-11,11,1982
840,Fertiliser Price,1982-12-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,155.0,1982-12,12,1982
841,Fertiliser Price,1982-12-01,Urea (46% N),Euro per Tonne,195.0,1982-12,12,1982
842,Fertiliser Price,1982-12-01,Granular Superphosphate (16% P),Euro per Tonne,234.0,1982-12,12,1982
843,Fertiliser Price,1982-12-01,Muriate of Potash (50% K),Euro per Tonne,149.0,1982-12,12,1982
844,Fertiliser Price,1982-12-01,Compound 0-10-20,Euro per Tonne,165.0,1982-12,12,1982
845,Fertiliser Price,1982-12-01,Compound 0-7-30,Euro per Tonne,163.0,1982-12,12,1982
846,Fertiliser Price,1982-12-01,Compound 7-6-17,Euro per Tonne,218.0,1982-12,12,1982
847,Fertiliser Price,1982-12-01,Compound 10-10-20,Euro per Tonne,205.0,1982-12,12,1982
848,Fertiliser Price,1982-12-01,Compound 14-7-14,Euro per Tonne,191.0,1982-12,12,1982
849,Fertiliser Price,1982-12-01,Compound 18-6-12,Euro per Tonne,192.0,1982-12,12,1982
850,Fertiliser Price,1982-12-01,Compound 24-2.5-10,Euro per Tonne,196.0,1982-12,12,1982
851,Fertiliser Price,1982-12-01,Compound 27-2.5-5,Euro per Tonne,194.0,1982-12,12,1982
852,Fertiliser Price,1982-12-01,Sulphate of Potash (42% K),Euro per Tonne,,1982-12,12,1982
853,Fertiliser Price,1982-12-01,Compound 8-5-18,Euro per Tonne,,1982-12,12,1982
854,Fertiliser Price,1982-12-01,Compound 20-4-10,Euro per Tonne,,1982-12,12,1982
855,Fertiliser Price,1982-12-01,Sulphate of Ammonia (21%),Euro per Tonne,,1982-12,12,1982
856,Fertiliser Price,1982-12-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1982-12,12,1982
857,Fertiliser Price,1982-12-01,Compound 10-5-25,Euro per Tonne,,1982-12,12,1982
858,Fertiliser Price,1982-12-01,Compound 13-6-20,Euro per Tonne,,1982-12,12,1982
859,Fertiliser Price,1982-12-01,Compound 15-3-20,Euro per Tonne,,1982-12,12,1982
860,Fertiliser Price,1982-12-01,Compound 24-2.2-10,Euro per Tonne,,1982-12,12,1982
861,Fertiliser Price,1982-12-01,Compound 24-2.2-4.5,Euro per Tonne,,1982-12,12,1982
862,Fertiliser Price,1982-12-01,Compound 19-0-15,Euro per Tonne,,1982-12,12,1982
863,Fertiliser Price,1982-12-01,Compound 25-4-0,Euro per Tonne,,1982-12,12,1982
864,Fertiliser Price,1983-01-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,156.0,1983-01,1,1983
865,Fertiliser Price,1983-01-01,Urea (46% N),Euro per Tonne,196.0,1983-01,1,1983
866,Fertiliser Price,1983-01-01,Granular Superphosphate (16% P),Euro per Tonne,239.0,1983-01,1,1983
867,Fertiliser Price,1983-01-01,Muriate of Potash (50% K),Euro per Tonne,149.0,1983-01,1,1983
868,Fertiliser Price,1983-01-01,Compound 0-10-20,Euro per Tonne,165.0,1983-01,1,1983
869,Fertiliser Price,1983-01-01,Compound 0-7-30,Euro per Tonne,163.0,1983-01,1,1983
870,Fertiliser Price,1983-01-01,Compound 7-6-17,Euro per Tonne,216.0,1983-01,1,1983
871,Fertiliser Price,1983-01-01,Compound 10-10-20,Euro per Tonne,204.0,1983-01,1,1983
872,Fertiliser Price,1983-01-01,Compound 14-7-14,Euro per Tonne,191.0,1983-01,1,1983
873,Fertiliser Price,1983-01-01,Compound 18-6-12,Euro per Tonne,192.0,1983-01,1,1983
874,Fertiliser Price,1983-01-01,Compound 24-2.5-10,Euro per Tonne,197.0,1983-01,1,1983
875,Fertiliser Price,1983-01-01,Compound 27-2.5-5,Euro per Tonne,194.0,1983-01,1,1983
876,Fertiliser Price,1983-01-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-01,1,1983
877,Fertiliser Price,1983-01-01,Compound 8-5-18,Euro per Tonne,,1983-01,1,1983
878,Fertiliser Price,1983-01-01,Compound 20-4-10,Euro per Tonne,,1983-01,1,1983
879,Fertiliser Price,1983-01-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-01,1,1983
880,Fertiliser Price,1983-01-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-01,1,1983
881,Fertiliser Price,1983-01-01,Compound 10-5-25,Euro per Tonne,,1983-01,1,1983
882,Fertiliser Price,1983-01-01,Compound 13-6-20,Euro per Tonne,,1983-01,1,1983
883,Fertiliser Price,1983-01-01,Compound 15-3-20,Euro per Tonne,,1983-01,1,1983
884,Fertiliser Price,1983-01-01,Compound 24-2.2-10,Euro per Tonne,,1983-01,1,1983
885,Fertiliser Price,1983-01-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-01,1,1983
886,Fertiliser Price,1983-01-01,Compound 19-0-15,Euro per Tonne,,1983-01,1,1983
887,Fertiliser Price,1983-01-01,Compound 25-4-0,Euro per Tonne,,1983-01,1,1983
888,Fertiliser Price,1983-02-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,159.0,1983-02,2,1983
889,Fertiliser Price,1983-02-01,Urea (46% N),Euro per Tonne,201.0,1983-02,2,1983
890,Fertiliser Price,1983-02-01,Granular Superphosphate (16% P),Euro per Tonne,240.0,1983-02,2,1983
891,Fertiliser Price,1983-02-01,Muriate of Potash (50% K),Euro per Tonne,152.0,1983-02,2,1983
892,Fertiliser Price,1983-02-01,Compound 0-10-20,Euro per Tonne,166.0,1983-02,2,1983
893,Fertiliser Price,1983-02-01,Compound 0-7-30,Euro per Tonne,163.0,1983-02,2,1983
894,Fertiliser Price,1983-02-01,Compound 7-6-17,Euro per Tonne,217.0,1983-02,2,1983
895,Fertiliser Price,1983-02-01,Compound 10-10-20,Euro per Tonne,204.0,1983-02,2,1983
896,Fertiliser Price,1983-02-01,Compound 14-7-14,Euro per Tonne,191.0,1983-02,2,1983
897,Fertiliser Price,1983-02-01,Compound 18-6-12,Euro per Tonne,192.0,1983-02,2,1983
898,Fertiliser Price,1983-02-01,Compound 24-2.5-10,Euro per Tonne,197.0,1983-02,2,1983
899,Fertiliser Price,1983-02-01,Compound 27-2.5-5,Euro per Tonne,194.0,1983-02,2,1983
900,Fertiliser Price,1983-02-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-02,2,1983
901,Fertiliser Price,1983-02-01,Compound 8-5-18,Euro per Tonne,,1983-02,2,1983
902,Fertiliser Price,1983-02-01,Compound 20-4-10,Euro per Tonne,,1983-02,2,1983
903,Fertiliser Price,1983-02-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-02,2,1983
904,Fertiliser Price,1983-02-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-02,2,1983
905,Fertiliser Price,1983-02-01,Compound 10-5-25,Euro per Tonne,,1983-02,2,1983
906,Fertiliser Price,1983-02-01,Compound 13-6-20,Euro per Tonne,,1983-02,2,1983
907,Fertiliser Price,1983-02-01,Compound 15-3-20,Euro per Tonne,,1983-02,2,1983
908,Fertiliser Price,1983-02-01,Compound 24-2.2-10,Euro per Tonne,,1983-02,2,1983
909,Fertiliser Price,1983-02-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-02,2,1983
910,Fertiliser Price,1983-02-01,Compound 19-0-15,Euro per Tonne,,1983-02,2,1983
911,Fertiliser Price,1983-02-01,Compound 25-4-0,Euro per Tonne,,1983-02,2,1983
912,Fertiliser Price,1983-03-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,161.0,1983-03,3,1983
913,Fertiliser Price,1983-03-01,Urea (46% N),Euro per Tonne,206.0,1983-03,3,1983
914,Fertiliser Price,1983-03-01,Granular Superphosphate (16% P),Euro per Tonne,240.0,1983-03,3,1983
915,Fertiliser Price,1983-03-01,Muriate of Potash (50% K),Euro per Tonne,152.0,1983-03,3,1983
916,Fertiliser Price,1983-03-01,Compound 0-10-20,Euro per Tonne,167.0,1983-03,3,1983
917,Fertiliser Price,1983-03-01,Compound 0-7-30,Euro per Tonne,165.0,1983-03,3,1983
918,Fertiliser Price,1983-03-01,Compound 7-6-17,Euro per Tonne,218.0,1983-03,3,1983
919,Fertiliser Price,1983-03-01,Compound 10-10-20,Euro per Tonne,205.0,1983-03,3,1983
920,Fertiliser Price,1983-03-01,Compound 14-7-14,Euro per Tonne,193.0,1983-03,3,1983
921,Fertiliser Price,1983-03-01,Compound 18-6-12,Euro per Tonne,193.0,1983-03,3,1983
922,Fertiliser Price,1983-03-01,Compound 24-2.5-10,Euro per Tonne,199.0,1983-03,3,1983
923,Fertiliser Price,1983-03-01,Compound 27-2.5-5,Euro per Tonne,195.0,1983-03,3,1983
924,Fertiliser Price,1983-03-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-03,3,1983
925,Fertiliser Price,1983-03-01,Compound 8-5-18,Euro per Tonne,,1983-03,3,1983
926,Fertiliser Price,1983-03-01,Compound 20-4-10,Euro per Tonne,,1983-03,3,1983
927,Fertiliser Price,1983-03-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-03,3,1983
928,Fertiliser Price,1983-03-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-03,3,1983
929,Fertiliser Price,1983-03-01,Compound 10-5-25,Euro per Tonne,,1983-03,3,1983
930,Fertiliser Price,1983-03-01,Compound 13-6-20,Euro per Tonne,,1983-03,3,1983
931,Fertiliser Price,1983-03-01,Compound 15-3-20,Euro per Tonne,,1983-03,3,1983
932,Fertiliser Price,1983-03-01,Compound 24-2.2-10,Euro per Tonne,,1983-03,3,1983
933,Fertiliser Price,1983-03-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-03,3,1983
934,Fertiliser Price,1983-03-01,Compound 19-0-15,Euro per Tonne,,1983-03,3,1983
935,Fertiliser Price,1983-03-01,Compound 25-4-0,Euro per Tonne,,1983-03,3,1983
936,Fertiliser Price,1983-04-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,165.0,1983-04,4,1983
937,Fertiliser Price,1983-04-01,Urea (46% N),Euro per Tonne,210.0,1983-04,4,1983
938,Fertiliser Price,1983-04-01,Granular Superphosphate (16% P),Euro per Tonne,242.0,1983-04,4,1983
939,Fertiliser Price,1983-04-01,Muriate of Potash (50% K),Euro per Tonne,152.0,1983-04,4,1983
940,Fertiliser Price,1983-04-01,Compound 0-10-20,Euro per Tonne,168.0,1983-04,4,1983
941,Fertiliser Price,1983-04-01,Compound 0-7-30,Euro per Tonne,166.0,1983-04,4,1983
942,Fertiliser Price,1983-04-01,Compound 7-6-17,Euro per Tonne,216.0,1983-04,4,1983
943,Fertiliser Price,1983-04-01,Compound 10-10-20,Euro per Tonne,207.0,1983-04,4,1983
944,Fertiliser Price,1983-04-01,Compound 14-7-14,Euro per Tonne,193.0,1983-04,4,1983
945,Fertiliser Price,1983-04-01,Compound 18-6-12,Euro per Tonne,194.0,1983-04,4,1983
946,Fertiliser Price,1983-04-01,Compound 24-2.5-10,Euro per Tonne,199.0,1983-04,4,1983
947,Fertiliser Price,1983-04-01,Compound 27-2.5-5,Euro per Tonne,196.0,1983-04,4,1983
948,Fertiliser Price,1983-04-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-04,4,1983
949,Fertiliser Price,1983-04-01,Compound 8-5-18,Euro per Tonne,,1983-04,4,1983
950,Fertiliser Price,1983-04-01,Compound 20-4-10,Euro per Tonne,,1983-04,4,1983
951,Fertiliser Price,1983-04-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-04,4,1983
952,Fertiliser Price,1983-04-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-04,4,1983
953,Fertiliser Price,1983-04-01,Compound 10-5-25,Euro per Tonne,,1983-04,4,1983
954,Fertiliser Price,1983-04-01,Compound 13-6-20,Euro per Tonne,,1983-04,4,1983
955,Fertiliser Price,1983-04-01,Compound 15-3-20,Euro per Tonne,,1983-04,4,1983
956,Fertiliser Price,1983-04-01,Compound 24-2.2-10,Euro per Tonne,,1983-04,4,1983
957,Fertiliser Price,1983-04-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-04,4,1983
958,Fertiliser Price,1983-04-01,Compound 19-0-15,Euro per Tonne,,1983-04,4,1983
959,Fertiliser Price,1983-04-01,Compound 25-4-0,Euro per Tonne,,1983-04,4,1983
960,Fertiliser Price,1983-05-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,166.0,1983-05,5,1983
961,Fertiliser Price,1983-05-01,Urea (46% N),Euro per Tonne,211.0,1983-05,5,1983
962,Fertiliser Price,1983-05-01,Granular Superphosphate (16% P),Euro per Tonne,240.0,1983-05,5,1983
963,Fertiliser Price,1983-05-01,Muriate of Potash (50% K),Euro per Tonne,152.0,1983-05,5,1983
964,Fertiliser Price,1983-05-01,Compound 0-10-20,Euro per Tonne,169.0,1983-05,5,1983
965,Fertiliser Price,1983-05-01,Compound 0-7-30,Euro per Tonne,167.0,1983-05,5,1983
966,Fertiliser Price,1983-05-01,Compound 7-6-17,Euro per Tonne,216.0,1983-05,5,1983
967,Fertiliser Price,1983-05-01,Compound 10-10-20,Euro per Tonne,207.0,1983-05,5,1983
968,Fertiliser Price,1983-05-01,Compound 14-7-14,Euro per Tonne,194.0,1983-05,5,1983
969,Fertiliser Price,1983-05-01,Compound 18-6-12,Euro per Tonne,194.0,1983-05,5,1983
970,Fertiliser Price,1983-05-01,Compound 24-2.5-10,Euro per Tonne,200.0,1983-05,5,1983
971,Fertiliser Price,1983-05-01,Compound 27-2.5-5,Euro per Tonne,197.0,1983-05,5,1983
972,Fertiliser Price,1983-05-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-05,5,1983
973,Fertiliser Price,1983-05-01,Compound 8-5-18,Euro per Tonne,,1983-05,5,1983
974,Fertiliser Price,1983-05-01,Compound 20-4-10,Euro per Tonne,,1983-05,5,1983
975,Fertiliser Price,1983-05-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-05,5,1983
976,Fertiliser Price,1983-05-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-05,5,1983
977,Fertiliser Price,1983-05-01,Compound 10-5-25,Euro per Tonne,,1983-05,5,1983
978,Fertiliser Price,1983-05-01,Compound 13-6-20,Euro per Tonne,,1983-05,5,1983
979,Fertiliser Price,1983-05-01,Compound 15-3-20,Euro per Tonne,,1983-05,5,1983
980,Fertiliser Price,1983-05-01,Compound 24-2.2-10,Euro per Tonne,,1983-05,5,1983
981,Fertiliser Price,1983-05-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-05,5,1983
982,Fertiliser Price,1983-05-01,Compound 19-0-15,Euro per Tonne,,1983-05,5,1983
983,Fertiliser Price,1983-05-01,Compound 25-4-0,Euro per Tonne,,1983-05,5,1983
984,Fertiliser Price,1983-06-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,166.0,1983-06,6,1983
985,Fertiliser Price,1983-06-01,Urea (46% N),Euro per Tonne,212.0,1983-06,6,1983
986,Fertiliser Price,1983-06-01,Granular Superphosphate (16% P),Euro per Tonne,243.0,1983-06,6,1983
987,Fertiliser Price,1983-06-01,Muriate of Potash (50% K),Euro per Tonne,153.0,1983-06,6,1983
988,Fertiliser Price,1983-06-01,Compound 0-10-20,Euro per Tonne,169.0,1983-06,6,1983
989,Fertiliser Price,1983-06-01,Compound 0-7-30,Euro per Tonne,167.0,1983-06,6,1983
990,Fertiliser Price,1983-06-01,Compound 7-6-17,Euro per Tonne,217.0,1983-06,6,1983
991,Fertiliser Price,1983-06-01,Compound 10-10-20,Euro per Tonne,207.0,1983-06,6,1983
992,Fertiliser Price,1983-06-01,Compound 14-7-14,Euro per Tonne,194.0,1983-06,6,1983
993,Fertiliser Price,1983-06-01,Compound 18-6-12,Euro per Tonne,194.0,1983-06,6,1983
994,Fertiliser Price,1983-06-01,Compound 24-2.5-10,Euro per Tonne,199.0,1983-06,6,1983
995,Fertiliser Price,1983-06-01,Compound 27-2.5-5,Euro per Tonne,197.0,1983-06,6,1983
996,Fertiliser Price,1983-06-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-06,6,1983
997,Fertiliser Price,1983-06-01,Compound 8-5-18,Euro per Tonne,,1983-06,6,1983
998,Fertiliser Price,1983-06-01,Compound 20-4-10,Euro per Tonne,,1983-06,6,1983
999,Fertiliser Price,1983-06-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-06,6,1983
1000,Fertiliser Price,1983-06-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-06,6,1983
1001,Fertiliser Price,1983-06-01,Compound 10-5-25,Euro per Tonne,,1983-06,6,1983
1002,Fertiliser Price,1983-06-01,Compound 13-6-20,Euro per Tonne,,1983-06,6,1983
1003,Fertiliser Price,1983-06-01,Compound 15-3-20,Euro per Tonne,,1983-06,6,1983
1004,Fertiliser Price,1983-06-01,Compound 24-2.2-10,Euro per Tonne,,1983-06,6,1983
1005,Fertiliser Price,1983-06-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-06,6,1983
1006,Fertiliser Price,1983-06-01,Compound 19-0-15,Euro per Tonne,,1983-06,6,1983
1007,Fertiliser Price,1983-06-01,Compound 25-4-0,Euro per Tonne,,1983-06,6,1983
1008,Fertiliser Price,1983-07-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,162.0,1983-07,7,1983
1009,Fertiliser Price,1983-07-01,Urea (46% N),Euro per Tonne,212.0,1983-07,7,1983
1010,Fertiliser Price,1983-07-01,Granular Superphosphate (16% P),Euro per Tonne,244.0,1983-07,7,1983
1011,Fertiliser Price,1983-07-01,Muriate of Potash (50% K),Euro per Tonne,152.0,1983-07,7,1983
1012,Fertiliser Price,1983-07-01,Compound 0-10-20,Euro per Tonne,169.0,1983-07,7,1983
1013,Fertiliser Price,1983-07-01,Compound 0-7-30,Euro per Tonne,167.0,1983-07,7,1983
1014,Fertiliser Price,1983-07-01,Compound 7-6-17,Euro per Tonne,217.0,1983-07,7,1983
1015,Fertiliser Price,1983-07-01,Compound 10-10-20,Euro per Tonne,207.0,1983-07,7,1983
1016,Fertiliser Price,1983-07-01,Compound 14-7-14,Euro per Tonne,194.0,1983-07,7,1983
1017,Fertiliser Price,1983-07-01,Compound 18-6-12,Euro per Tonne,194.0,1983-07,7,1983
1018,Fertiliser Price,1983-07-01,Compound 24-2.5-10,Euro per Tonne,198.0,1983-07,7,1983
1019,Fertiliser Price,1983-07-01,Compound 27-2.5-5,Euro per Tonne,196.0,1983-07,7,1983
1020,Fertiliser Price,1983-07-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-07,7,1983
1021,Fertiliser Price,1983-07-01,Compound 8-5-18,Euro per Tonne,,1983-07,7,1983
1022,Fertiliser Price,1983-07-01,Compound 20-4-10,Euro per Tonne,,1983-07,7,1983
1023,Fertiliser Price,1983-07-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-07,7,1983
1024,Fertiliser Price,1983-07-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-07,7,1983
1025,Fertiliser Price,1983-07-01,Compound 10-5-25,Euro per Tonne,,1983-07,7,1983
1026,Fertiliser Price,1983-07-01,Compound 13-6-20,Euro per Tonne,,1983-07,7,1983
1027,Fertiliser Price,1983-07-01,Compound 15-3-20,Euro per Tonne,,1983-07,7,1983
1028,Fertiliser Price,1983-07-01,Compound 24-2.2-10,Euro per Tonne,,1983-07,7,1983
1029,Fertiliser Price,1983-07-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-07,7,1983
1030,Fertiliser Price,1983-07-01,Compound 19-0-15,Euro per Tonne,,1983-07,7,1983
1031,Fertiliser Price,1983-07-01,Compound 25-4-0,Euro per Tonne,,1983-07,7,1983
1032,Fertiliser Price,1983-08-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,161.0,1983-08,8,1983
1033,Fertiliser Price,1983-08-01,Urea (46% N),Euro per Tonne,213.0,1983-08,8,1983
1034,Fertiliser Price,1983-08-01,Granular Superphosphate (16% P),Euro per Tonne,245.0,1983-08,8,1983
1035,Fertiliser Price,1983-08-01,Muriate of Potash (50% K),Euro per Tonne,153.0,1983-08,8,1983
1036,Fertiliser Price,1983-08-01,Compound 0-10-20,Euro per Tonne,169.0,1983-08,8,1983
1037,Fertiliser Price,1983-08-01,Compound 0-7-30,Euro per Tonne,167.0,1983-08,8,1983
1038,Fertiliser Price,1983-08-01,Compound 7-6-17,Euro per Tonne,218.0,1983-08,8,1983
1039,Fertiliser Price,1983-08-01,Compound 10-10-20,Euro per Tonne,207.0,1983-08,8,1983
1040,Fertiliser Price,1983-08-01,Compound 14-7-14,Euro per Tonne,194.0,1983-08,8,1983
1041,Fertiliser Price,1983-08-01,Compound 18-6-12,Euro per Tonne,194.0,1983-08,8,1983
1042,Fertiliser Price,1983-08-01,Compound 24-2.5-10,Euro per Tonne,199.0,1983-08,8,1983
1043,Fertiliser Price,1983-08-01,Compound 27-2.5-5,Euro per Tonne,196.0,1983-08,8,1983
1044,Fertiliser Price,1983-08-01,Sulphate of Potash (42% K),Euro per Tonne,,1983-08,8,1983
1045,Fertiliser Price,1983-08-01,Compound 8-5-18,Euro per Tonne,,1983-08,8,1983
1046,Fertiliser Price,1983-08-01,Compound 20-4-10,Euro per Tonne,,1983-08,8,1983
1047,Fertiliser Price,1983-08-01,Sulphate of Ammonia (21%),Euro per Tonne,,1983-08,8,1983
1048,Fertiliser Price,1983-08-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,1983-08,8,1983
1049,Fertiliser Price,1983-08-01,Compound 10-5-25,Euro per Tonne,,1983-08,8,1983
1050,Fertiliser Price,1983-08-01,Compound 13-6-20,Euro per Tonne,,1983-08,8,1983
1051,Fertiliser Price,1983-08-01,Compound 15-3-20,Euro per Tonne,,1983-08,8,1983
1052,Fertiliser Price,1983-08-01,Compound 24-2.2-10,Euro per Tonne,,1983-08,8,1983
1053,Fertiliser Price,1983-08-01,Compound 24-2.2-4.5,Euro per Tonne,,1983-08,8,1983
1054,Fertiliser Price,1983-08-01,Compound 19-0-15,Euro per Tonne,,1983-08,8,1983
1055,Fertiliser Price,1983-08-01,Compound 25-4-0,Euro per Tonne,,1983-08,8,1983
1056,Fertiliser Price,1983-09-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,159.0,1983-09,9,1983
1057,Fertiliser Price,1983-09-01,Urea (46% N),Euro per Tonne,212.0,1983-09,9,1983
1058,Fertiliser Price,1983-09-01,Granular Superphosphate (16% P),Euro per Tonne,243.0,1983-09,9,1983
1059,Fertiliser Price,1983-09-01,Muriate of Potash (50% K),Euro per Tonne,154.0,1983-09,9,1983
1060,Fertiliser Price,1983-09-01,Compound 0-10-20,Euro per Tonne,169.0,1983-09,9,1983
1061,Fertiliser Price,1983-09-01,Compound 0-7-30,Euro per Tonne,167.0,1983-09,9,1983
1062,Fertiliser Price,1983-09-01,Compound 7-6-17,Euro per Tonne,218.0,1983-09,9,1983
1063,Fertiliser Price,1983-09-01,Compound 10-10-20,Euro per Tonne,208.0,1983-09,9,1983
1064,Fertiliser Price,1983-09-01,Compound 14-7-14,Euro per Tonne,196.0,1983-09,9,1983
