,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,consumer_price_index
10846,2017-08-01,Compound 19-0-15,300.0,2017-08,8,2017,75.17,163.16,0.394,2.44,182.53,0.0490036341691987
10847,2017-08-01,Compound 25-4-0,313.0,2017-08,8,2017,75.17,163.16,0.394,2.44,182.53,0.0490036341691987
10848,2017-09-01,Calcium Ammonium Nitrate (27.5% N),227.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10849,2017-09-01,Urea (46% N),347.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10851,2017-09-01,Muriate of Potash (50% K),365.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10852,2017-09-01,Compound 0-10-20,359.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10853,2017-09-01,Compound 0-7-30,363.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10854,2017-09-01,Compound 7-6-17,447.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10855,2017-09-01,Compound 10-10-20,374.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10856,2017-09-01,Compound 14-7-14,348.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10857,2017-09-01,Compound 18-6-12,335.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10858,2017-09-01,Compound 24-2.5-10,341.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10859,2017-09-01,Compound 27-2.5-5,333.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10861,2017-09-01,Compound 8-5-18,360.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10862,2017-09-01,Compound 20-4-10,324.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10863,2017-09-01,Sulphate of Ammonia (21%),264.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10865,2017-09-01,Compound 10-5-25,384.8356687898089,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10866,2017-09-01,Compound 13-6-20,384.8356687898089,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10867,2017-09-01,Compound 15-3-20,342.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10869,2017-09-01,Compound 24-2.2-4.5,290.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10870,2017-09-01,Compound 19-0-15,298.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10871,2017-09-01,Compound 25-4-0,315.0,2017-09,9,2017,71.34,183.81,0.426,2.48,180.87,0.0287546517882798
10872,2017-10-01,Calcium Ammonium Nitrate (27.5% N),234.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10873,2017-10-01,Urea (46% N),349.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10875,2017-10-01,Muriate of Potash (50% K),366.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10876,2017-10-01,Compound 0-10-20,362.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10877,2017-10-01,Compound 0-7-30,363.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10878,2017-10-01,Compound 7-6-17,450.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10879,2017-10-01,Compound 10-10-20,379.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10880,2017-10-01,Compound 14-7-14,355.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10881,2017-10-01,Compound 18-6-12,340.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10882,2017-10-01,Compound 24-2.5-10,347.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10883,2017-10-01,Compound 27-2.5-5,338.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10885,2017-10-01,Compound 8-5-18,368.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10886,2017-10-01,Compound 20-4-10,333.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10887,2017-10-01,Sulphate of Ammonia (21%),270.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10889,2017-10-01,Compound 10-5-25,384.8356687898089,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10890,2017-10-01,Compound 13-6-20,384.8356687898089,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10891,2017-10-01,Compound 15-3-20,354.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10893,2017-10-01,Compound 24-2.2-4.5,301.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10894,2017-10-01,Compound 19-0-15,305.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10895,2017-10-01,Compound 25-4-0,323.0,2017-10,10,2017,68.05,214.78,0.438,2.43,183.31,0.0761991700418399
10896,2017-11-01,Calcium Ammonium Nitrate (27.5% N),236.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10897,2017-11-01,Urea (46% N),349.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10899,2017-11-01,Muriate of Potash (50% K),365.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10900,2017-11-01,Compound 0-10-20,362.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10901,2017-11-01,Compound 0-7-30,363.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10902,2017-11-01,Compound 7-6-17,450.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10903,2017-11-01,Compound 10-10-20,380.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10904,2017-11-01,Compound 14-7-14,361.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10905,2017-11-01,Compound 18-6-12,341.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10906,2017-11-01,Compound 24-2.5-10,350.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10907,2017-11-01,Compound 27-2.5-5,340.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10909,2017-11-01,Compound 8-5-18,371.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10910,2017-11-01,Compound 20-4-10,332.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10911,2017-11-01,Sulphate of Ammonia (21%),267.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10913,2017-11-01,Compound 10-5-25,384.8356687898089,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10914,2017-11-01,Compound 13-6-20,384.8356687898089,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10915,2017-11-01,Compound 15-3-20,358.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10917,2017-11-01,Compound 24-2.2-4.5,303.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10918,2017-11-01,Compound 19-0-15,310.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10919,2017-11-01,Compound 25-4-0,322.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059255445
10920,2017-12-01,Calcium Ammonium Nitrate (27.5% N),239.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10921,2017-12-01,Urea (46% N),351.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10923,2017-12-01,Muriate of Potash (50% K),365.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10924,2017-12-01,Compound 0-10-20,362.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10925,2017-12-01,Compound 0-7-30,363.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10926,2017-12-01,Compound 7-6-17,450.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10927,2017-12-01,Compound 10-10-20,380.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10928,2017-12-01,Compound 14-7-14,361.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10929,2017-12-01,Compound 18-6-12,342.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10930,2017-12-01,Compound 24-2.5-10,352.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10931,2017-12-01,Compound 27-2.5-5,343.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10933,2017-12-01,Compound 8-5-18,371.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10934,2017-12-01,Compound 20-4-10,333.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10935,2017-12-01,Sulphate of Ammonia (21%),267.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10937,2017-12-01,Compound 10-5-25,384.8356687898089,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10938,2017-12-01,Compound 13-6-20,384.8356687898089,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10939,2017-12-01,Compound 15-3-20,358.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10941,2017-12-01,Compound 24-2.2-4.5,303.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10942,2017-12-01,Compound 19-0-15,311.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10943,2017-12-01,Compound 25-4-0,321.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10944,2018-01-01,Calcium Ammonium Nitrate (27.5% N),256.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10945,2018-01-01,Urea (46% N),353.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10947,2018-01-01,Muriate of Potash (50% K),363.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10948,2018-01-01,Compound 0-10-20,360.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10949,2018-01-01,Compound 0-7-30,362.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10950,2018-01-01,Compound 7-6-17,449.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10951,2018-01-01,Compound 10-10-20,385.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10952,2018-01-01,Compound 14-7-14,367.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10953,2018-01-01,Compound 18-6-12,352.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10954,2018-01-01,Compound 24-2.5-10,366.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10955,2018-01-01,Compound 27-2.5-5,355.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10957,2018-01-01,Compound 8-5-18,373.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10958,2018-01-01,Compound 20-4-10,340.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10959,2018-01-01,Sulphate of Ammonia (21%),272.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10961,2018-01-01,Compound 10-5-25,384.8356687898089,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10962,2018-01-01,Compound 13-6-20,384.8356687898089,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10963,2018-01-01,Compound 15-3-20,355.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10965,2018-01-01,Compound 24-2.2-4.5,310.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10966,2018-01-01,Compound 19-0-15,324.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10967,2018-01-01,Compound 25-4-0,339.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926157607749
10968,2018-02-01,Calcium Ammonium Nitrate (27.5% N),260.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10969,2018-02-01,Urea (46% N),353.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10971,2018-02-01,Muriate of Potash (50% K),363.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10972,2018-02-01,Compound 0-10-20,361.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10973,2018-02-01,Compound 0-7-30,363.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10974,2018-02-01,Compound 7-6-17,450.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10975,2018-02-01,Compound 10-10-20,386.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10976,2018-02-01,Compound 14-7-14,368.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10977,2018-02-01,Compound 18-6-12,354.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10978,2018-02-01,Compound 24-2.5-10,368.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10979,2018-02-01,Compound 27-2.5-5,360.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10981,2018-02-01,Compound 8-5-18,373.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10982,2018-02-01,Compound 20-4-10,343.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10983,2018-02-01,Sulphate of Ammonia (21%),275.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10985,2018-02-01,Compound 10-5-25,378.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10986,2018-02-01,Compound 13-6-20,384.8356687898089,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10987,2018-02-01,Compound 15-3-20,355.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10989,2018-02-01,Compound 24-2.2-4.5,318.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10990,2018-02-01,Compound 19-0-15,334.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10991,2018-02-01,Compound 25-4-0,339.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454386656049
10992,2018-03-01,Calcium Ammonium Nitrate (27.5% N),261.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10993,2018-03-01,Urea (46% N),359.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10995,2018-03-01,Muriate of Potash (50% K),371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10996,2018-03-01,Compound 0-10-20,358.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10997,2018-03-01,Compound 0-7-30,362.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10998,2018-03-01,Compound 7-6-17,452.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
10999,2018-03-01,Compound 10-10-20,386.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11000,2018-03-01,Compound 14-7-14,369.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11001,2018-03-01,Compound 18-6-12,356.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11002,2018-03-01,Compound 24-2.5-10,371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11003,2018-03-01,Compound 27-2.5-5,362.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11005,2018-03-01,Compound 8-5-18,382.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11006,2018-03-01,Compound 20-4-10,344.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11007,2018-03-01,Sulphate of Ammonia (21%),274.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11009,2018-03-01,Compound 10-5-25,371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11010,2018-03-01,Compound 13-6-20,384.8356687898089,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11011,2018-03-01,Compound 15-3-20,356.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11013,2018-03-01,Compound 24-2.2-4.5,319.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11014,2018-03-01,Compound 19-0-15,333.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11015,2018-03-01,Compound 25-4-0,338.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426532521624
11016,2018-04-01,Calcium Ammonium Nitrate (27.5% N),264.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11017,2018-04-01,Urea (46% N),355.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11019,2018-04-01,Muriate of Potash (50% K),368.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11020,2018-04-01,Compound 0-10-20,359.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11021,2018-04-01,Compound 0-7-30,363.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11022,2018-04-01,Compound 7-6-17,453.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11023,2018-04-01,Compound 10-10-20,388.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11024,2018-04-01,Compound 14-7-14,369.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11025,2018-04-01,Compound 18-6-12,359.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11026,2018-04-01,Compound 24-2.5-10,372.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11027,2018-04-01,Compound 27-2.5-5,363.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11029,2018-04-01,Compound 8-5-18,382.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11030,2018-04-01,Compound 20-4-10,349.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11031,2018-04-01,Sulphate of Ammonia (21%),285.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11033,2018-04-01,Compound 10-5-25,371.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11034,2018-04-01,Compound 13-6-20,384.8356687898089,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11035,2018-04-01,Compound 15-3-20,353.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11037,2018-04-01,Compound 24-2.2-4.5,328.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11038,2018-04-01,Compound 19-0-15,333.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11039,2018-04-01,Compound 25-4-0,338.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.206498610147507
11040,2018-05-01,Calcium Ammonium Nitrate (27.5% N),261.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11041,2018-05-01,Urea (46% N),347.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11043,2018-05-01,Muriate of Potash (50% K),360.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11044,2018-05-01,Compound 0-10-20,357.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11045,2018-05-01,Compound 0-7-30,361.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11046,2018-05-01,Compound 7-6-17,451.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11047,2018-05-01,Compound 10-10-20,387.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11048,2018-05-01,Compound 14-7-14,364.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11049,2018-05-01,Compound 18-6-12,353.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11050,2018-05-01,Compound 24-2.5-10,371.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11051,2018-05-01,Compound 27-2.5-5,363.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11053,2018-05-01,Compound 8-5-18,380.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11054,2018-05-01,Compound 20-4-10,345.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11055,2018-05-01,Sulphate of Ammonia (21%),281.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11057,2018-05-01,Compound 10-5-25,369.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11058,2018-05-01,Compound 13-6-20,384.8356687898089,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11059,2018-05-01,Compound 15-3-20,350.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11061,2018-05-01,Compound 24-2.2-4.5,325.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11062,2018-05-01,Compound 19-0-15,330.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11063,2018-05-01,Compound 25-4-0,334.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.286363360249733
11064,2018-06-01,Calcium Ammonium Nitrate (27.5% N),258.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11065,2018-06-01,Urea (46% N),347.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11067,2018-06-01,Muriate of Potash (50% K),360.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11068,2018-06-01,Compound 0-10-20,357.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11069,2018-06-01,Compound 0-7-30,361.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11070,2018-06-01,Compound 7-6-17,450.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11071,2018-06-01,Compound 10-10-20,387.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11072,2018-06-01,Compound 14-7-14,363.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11073,2018-06-01,Compound 18-6-12,357.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11074,2018-06-01,Compound 24-2.5-10,369.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11075,2018-06-01,Compound 27-2.5-5,361.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11077,2018-06-01,Compound 8-5-18,380.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11078,2018-06-01,Compound 20-4-10,349.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11079,2018-06-01,Sulphate of Ammonia (21%),281.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11081,2018-06-01,Compound 10-5-25,373.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11082,2018-06-01,Compound 13-6-20,384.8356687898089,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11083,2018-06-01,Compound 15-3-20,353.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11085,2018-06-01,Compound 24-2.2-4.5,321.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11086,2018-06-01,Compound 19-0-15,329.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11087,2018-06-01,Compound 25-4-0,331.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.34181775497508
11088,2018-07-01,Calcium Ammonium Nitrate (27.5% N),260.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11089,2018-07-01,Urea (46% N),349.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11091,2018-07-01,Muriate of Potash (50% K),362.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11092,2018-07-01,Compound 0-10-20,358.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
11093,2018-07-01,Compound 0-7-30,362.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044974601808
